ID;nacimiento;ingresos;hijos;antiguedad;ultima_compra;queja;monto;num_desc;num_web;num_cat;num_local;num_vis;respuesta
4541;1955;97365;1;14;84;0;38550;2;3;1;6;5;0
1321;1974;65168;1;14;49;0;8400;3;3;0;3;8;0
8858;1972;110813;1;22;69;0;81300;4;8;2;7;8;1
3266;1964;106308;0;8;96;0;18750;1;1;1;4;2;0
11187;1978;66218;1;20;23;0;10350;3;2;1;3;5;0
8207;1957;133083;1;10;18;0;6000;1;1;0;3;4;0
9723;1960;169290;1;24;8;0;152400;4;7;4;13;5;1
2666;1972;190585;1;11;21;0;136050;1;8;3;11;3;0
5721;1956;210293;0;8;60;0;234900;1;7;10;6;2;0
10652;1957;163718;0;12;48;0;175350;3;3;5;6;2;0
1646;1972;63060;1;10;36;0;6900;2;1;1;3;3;0
4418;1983;224040;0;22;36;0;246600;1;7;5;12;2;0
2656;1971;102128;2;23;63;0;8850;1;1;1;2;7;0
7990;1947;68673;0;29;2;0;2550;1;0;0;3;6;0
8722;1957;205868;0;26;38;0;277950;1;7;7;10;3;0
7118;1957;184508;1;29;61;0;229200;2;9;5;6;6;0
2980;1952;22050;2;22;52;0;5250;4;3;0;3;8;0
1839;1974;108305;0;8;25;0;21150;1;3;0;4;7;0
10722;1973;138983;1;17;63;0;81900;2;6;6;3;6;0
2632;1954;126253;2;19;10;0;75000;7;5;4;4;6;0
9014;1975;92713;2;6;65;0;9150;4;3;0;3;8;0
7620;1990;40463;1;17;71;0;15900;2;2;2;2;8;0
10968;1969;144328;1;26;0;0;105600;4;8;8;6;6;1
11133;1973;121080;1;27;3;0;63600;5;7;1;6;8;1
2736;1978;184518;1;24;88;0;127350;2;5;5;11;2;0
1876;1990;47323;0;23;15;0;12750;1;1;0;4;6;0
5959;1968;89733;2;27;80;0;29850;6;3;1;5;8;0
1092;1980;152535;1;29;17;0;172050;4;9;3;4;7;0
4333;1954;80360;2;9;76;0;8100;4;2;1;3;7;0
3850;1963;37295;1;25;52;0;6450;1;1;0;3;6;0
6168;1963;112865;2;18;28;0;7950;2;1;1;2;4;0
607;1955;104423;1;23;31;0;78150;6;8;1;7;8;1
10469;1981;220813;0;11;42;0;243450;1;6;2;9;2;0
6983;1950;95135;2;8;24;0;6750;2;2;0;3;7;0
3661;1995;201543;0;27;42;0;215250;1;4;6;8;2;0
9303;1976;23263;1;17;12;0;4800;0;1;0;0;11;0
692;1954;92018;2;25;88;0;2400;1;1;0;2;6;0
736;1983;71068;1;22;67;0;7800;2;2;0;3;8;0
9589;1948;205080;0;9;54;0;185100;0;4;6;7;1;1
4838;1978;56938;1;19;40;0;2250;1;1;0;2;8;0
9246;1985;100253;1;27;73;0;62250;4;6;1;6;7;1
6261;1979;145063;1;13;81;0;70500;3;3;2;10;4;0
7366;1982;189443;0;18;12;0;215700;1;3;6;11;1;0
10659;1979;28750;1;20;7;0;7950;4;3;2;2;7;0
1448;1963;83905;3;6;33;0;7650;3;2;0;4;4;0
4286;1970;144105;1;12;24;0;101850;3;7;6;6;4;0
4749;1968;146385;2;28;55;0;87900;6;8;2;6;7;1
4478;1979;159443;2;22;87;0;97950;8;11;1;6;8;1
4201;1962;144918;1;22;39;0;70200;5;4;2;8;5;1
8720;1978;;0;29;53;0;251850;0;0;0;1;0;0
10084;1972;61085;2;8;9;0;7500;2;2;1;2;7;0
7004;1984;27530;1;22;82;0;12600;3;3;1;2;9;0
9817;1970;112005;0;29;71;0;157350;2;9;4;12;8;0
8080;1986;67040;0;29;50;0;3300;1;0;0;3;4;0
9432;1977;350000;1;19;23;0;9300;4;3;1;3;6;0
8372;1974;86053;1;18;81;0;4500;1;1;0;2;7;1
10870;1967;153058;1;19;46;0;201150;2;9;3;4;5;0
4001;1946;160035;3;7;56;0;66600;7;8;2;5;7;1
7270;1981;142453;0;11;91;0;186150;1;2;3;13;6;0
8235;1956;173113;1;11;8;0;126450;2;6;5;10;3;0
9405;1954;132173;2;27;40;0;25800;3;3;1;4;7;0
